45.2102934167,-92.7053319722
45.2103023333,-92.7053322618
45.2103110625,-92.7053296458
45.2103185185,-92.7053241667
45.2103238167,-92.7053164667
45.2103715,-92.7051926667
45.210375,-92.7051816667
45.2103781112,-92.7051711112
45.210379875,-92.70516075
45.210381,-92.7051508667
45.2103824445,-92.7051415
45.2103854285,-92.7051337618
45.210389,-92.7051284375
45.2103931667,-92.7051243888
45.2103980167,-92.7051208333
45.2104545,-92.7050548333
45.2104549167,-92.7050430833
45.2104555555,-92.7050316667
45.2104570833,-92.7050212917
45.2104588,-92.7050115667
45.2104598333,-92.7050025833
45.2104607382,-92.7049943572
45.2104610625,-92.7049860833
45.2104608703,-92.7049779445
45.2104607333,-92.7049699
45.2104421667,-92.7048915
45.2104315,-92.7048928333
45.2104226667,-92.7048945
45.2104155833,-92.7048967917
45.2104087,-92.7048999667
45.2104021667,-92.7049038333
45.2103959285,-92.7049077857
45.2103902083,-92.7049118333
45.2103856852,-92.7049150927
45.21038195,-92.7049178167
45.2103481667,-92.7049428333
45.2103456667,-92.70494525
45.2103423333,-92.7049504445
45.2103382917,-92.7049574167
45.2103336333,-92.7049646667
45.21032975,-92.7049716945
45.2103277143,-92.7049781428
45.2103262708,-92.7049828958
45.2103254073,-92.704984963
45.2103246167,-92.7049874333
45.2103101667,-92.7050295
45.2103071667,-92.7050378333
45.2103017778,-92.7050462222
45.2102959167,-92.7050522917
45.2102900333,-92.7050574667
45.2102848055,-92.7050606388
45.2102790715,-92.7050642618
45.2102746667,-92.7050675833
45.2102715185,-92.7050700555
45.2102692167,-92.7050718
45.2102535,-92.7050903333
45.2102586667,-92.7051030833
45.210275,-92.7051206667
45.2102975833,-92.7051410417
45.2103162667,-92.7051563667
45.2103300278,-92.7051672778
45.2103423333,-92.7051777143
45.2103529792,-92.7051870208
45.2103604445,-92.7051951852
45.2103659333,-92.7052018167
45.2104161667,-92.705276
45.2104184167,-92.7052796667
45.2104200555,-92.7052803888
45.2104224167,-92.70528025
45.2104139667,-92.7052737333
45.2104006945,-92.7052651388
45.2103894285,-92.7052570238
45.2103799375,-92.7052497708
45.2103716852,-92.7052430555
45.2103639667,-92.70523725
45.2102648333,-92.7051911667
45.2102564167,-92.705193
45.2102465555,-92.705195
45.21023625,-92.7051965
45.2102245667,-92.7051972333
45.21021775,-92.705198
45.2102125,-92.7051982857
45.2102082917,-92.7051988333
45.2102048518,-92.7051991852
45.2102018833,-92.7051996
